   147.49880    -41.91690    146.76120    -42.65120      2.91973    101.72714
   147.49880    -41.91690    146.66660    -42.30800      3.04627     81.26161
   147.49880    -41.91690    146.73570    -42.16340      2.96643     68.72062
   147.49880    -41.91690    146.94360    -42.59720      2.90095     88.37433
   147.49880    -41.91690    147.09380    -42.40440      2.91939     63.66158
   147.49880    -41.91690    147.56450    -42.49640      2.88890     64.66427
   147.49880    -41.91690    146.88560    -42.26840      3.04312     63.93501
   147.49880    -41.91690    147.07670    -42.56760      2.86362     80.26496
   146.73570    -42.16340    147.49740    -42.32770      3.00444     65.30600
   146.73570    -42.16340    147.70260    -42.28080      3.04012     80.68190
   146.73570    -42.16340    147.52330    -42.00380      2.98105     67.37585
   146.73570    -42.16340    147.49670    -42.18180      2.97075     62.74673
   146.73570    -42.16340    147.32040    -42.90990      3.01398     95.83878
   146.73570    -42.16340    147.70330    -42.44140      2.95674     85.36811
   146.73570    -42.16340    147.90100    -42.14230      2.90700     96.08958
   146.73570    -42.16340    147.56450    -42.49640      2.98344     77.54219
   146.73570    -42.16340    147.31010    -42.54010      2.95454     63.10699
   146.73570    -42.16340    147.71050    -42.13220      2.91704     80.43861
   146.73570    -42.16340    147.72010    -42.00130      2.97677     83.21452
   146.63270    -42.00140    147.52330    -42.00380      3.03428     73.59093
   146.63270    -42.00140    147.49740    -42.32770      3.04110     79.97223
   146.63270    -42.00140    147.70330    -42.44140      2.99765    100.82450
   146.63270    -42.00140    147.72010    -42.00130      3.08071     89.85363
   146.63270    -42.00140    147.56450    -42.49640      3.03267     94.40189
   146.63270    -42.00140    147.71050    -42.13220      2.98140     90.14963
   146.63270    -42.00140    147.49670    -42.18180      3.05376     74.06078
   147.30170    -42.05270    146.94360    -42.59720      2.97086     67.32341
   147.30170    -42.05270    146.72460    -42.46700      2.99444     66.16488
   147.30170    -42.05270    146.76120    -42.65120      2.91380     80.01010
   147.30170    -42.05270    147.45990    -42.69470      2.80296     72.56035
   147.30170    -42.05270    147.13420    -42.71840      2.83552     75.28992
   147.30170    -42.05270    147.07670    -42.56760      2.88570     60.16941
   146.81810    -42.03020    147.32040    -42.90990      2.95480    106.13969
   147.72010    -42.00130    146.94360    -42.59720      2.83382     92.02612
   147.72010    -42.00130    146.93260    -42.43450      2.92318     80.78278
   147.72010    -42.00130    147.31010    -42.54010      2.87663     68.75662
   147.72010    -42.00130    146.66660    -42.30800      3.01213     93.29839
   147.72010    -42.00130    146.88560    -42.26840      3.00100     74.94719
   147.72010    -42.00130    147.09380    -42.40440      2.89428     68.34016
   147.72010    -42.00130    146.76120    -42.65120      2.85884    106.94021
   147.72010    -42.00130    147.07670    -42.56760      2.80150     82.25874
   147.72010    -42.00130    147.39610    -42.65250      3.07944     77.15339
   147.72010    -42.00130    147.13420    -42.71840      2.85342     93.14247
   147.72010    -42.00130    146.72460    -42.46700      2.92685     96.94613
   147.72010    -42.00130    147.32040    -42.90990      2.86933    106.21955
   147.72010    -42.00130    147.08260    -42.26830      2.95745     60.37168
   147.72010    -42.00130    147.45990    -42.69470      2.82987     80.01271
   147.77580    -41.63120    147.32040    -42.90990      2.93273    147.03889
   147.77580    -41.63120    147.07670    -42.56760      2.92666    119.03018
   147.77580    -41.63120    146.72460    -42.46700      2.98271    127.16338
   147.77580    -41.63120    146.76120    -42.65120      2.96618    140.92947
   147.77580    -41.63120    147.13420    -42.71840      2.89131    131.94625
   147.77580    -41.63120    147.56450    -42.49640      3.05587     97.77426
   147.77580    -41.63120    146.94360    -42.59720      2.94470    127.47339
   147.77580    -41.63120    147.45990    -42.69470      2.91915    121.08798
   147.77580    -41.63120    147.31010    -42.54010      2.89094    108.12476
   147.77580    -41.63120    147.09380    -42.40440      2.91316    102.79074
   147.77580    -41.63120    147.39610    -42.65250      3.06344    117.79906
   147.77580    -41.63120    147.70330    -42.44140      3.06775     90.28887
   146.46650    -42.14960    147.90100    -42.14230      2.99934    118.26751
   146.46650    -42.14960    147.70330    -42.44140      2.93696    106.77379
   146.46650    -42.14960    147.92030    -41.94410      2.97622    122.19854
   146.46650    -42.14960    147.70260    -42.28080      3.00692    102.83675
   147.49740    -42.32770    146.76120    -42.65120      2.85276     70.26966
   147.71050    -42.13220    147.13420    -42.71840      2.86498     80.53688
   147.71050    -42.13220    147.45990    -42.69470      2.84111     65.84361
   147.71050    -42.13220    147.32040    -42.90990      2.82064     92.19646
   147.71050    -42.13220    147.07670    -42.56760      2.82496     71.11027
   147.71050    -42.13220    146.93260    -42.43450      2.89941     72.28469
   147.71050    -42.13220    146.72460    -42.46700      2.89933     89.22120
   147.71050    -42.13220    146.94360    -42.59720      2.81856     81.50652
   147.71050    -42.13220    146.76120    -42.65120      2.82731     96.99468
   147.72390    -41.81660    147.07670    -42.56760      2.86546     99.07693
   147.72390    -41.81660    147.56450    -42.49640      3.00643     76.72374
   147.72390    -41.81660    147.70330    -42.44140      3.01042     69.49536
   147.72390    -41.81660    146.72460    -42.46700      2.96224    109.62863
   147.72390    -41.81660    147.45990    -42.69470      2.88078    100.02836
   147.72390    -41.81660    147.31010    -42.54010      2.85594     87.37699
   147.72390    -41.81660    146.93260    -42.43450      2.97558     94.75902
   147.72390    -41.81660    147.13420    -42.71840      2.85826    111.39829
   147.72390    -41.81660    146.76120    -42.65120      2.87150    122.04067
   147.72390    -41.81660    147.39610    -42.65250      3.09296     96.78621
   147.72390    -41.81660    146.88560    -42.26840      2.99421     85.53317
   147.72390    -41.81660    146.66660    -42.30800      3.02870    102.97461
   147.72390    -41.81660    147.29060    -42.36740      2.85658     70.91803
   147.31470    -42.27490    147.44650    -41.73020      2.87077     61.53919
   147.31470    -42.27490    146.82980    -41.81380      3.06651     65.05447
   147.31470    -42.27490    146.95880    -41.78470      2.92586     61.92883
   146.96390    -41.96270    147.31010    -42.54010      2.90724     70.24288
   146.96390    -41.96270    147.45990    -42.69470      2.97320     91.03589
   146.96390    -41.96270    147.07670    -42.56760      2.94683     67.89924
   146.96390    -41.96270    147.32040    -42.90990      2.86858    109.31131
   146.96390    -41.96270    147.13420    -42.71840      2.85321     85.18772
   147.95780    -41.78380    147.32040    -42.90990      2.92635    135.73075
   147.95780    -41.78380    147.70330    -42.44140      3.04646     76.07554
   147.95780    -41.78380    147.07670    -42.56760      2.90282    113.43466
   147.95780    -41.78380    147.08260    -42.26830      2.97836     90.15723
   147.95780    -41.78380    146.88560    -42.26840      3.01690    103.66714
   147.95780    -41.78380    147.31010    -42.54010      2.96361     99.60984
   147.95780    -41.78380    147.13420    -42.71840      2.89041    124.07570
   147.95780    -41.78380    146.94360    -42.59720      2.89954    123.13238
   147.95780    -41.78380    147.29060    -42.36740      2.89460     85.10879
   147.95780    -41.78380    146.76120    -42.65120      2.90359    137.88487
   147.95780    -41.78380    147.56450    -42.49640      3.02479     85.61616
   147.95780    -41.78380    146.93260    -42.43450      2.96003    111.29715
   147.95780    -41.78380    147.09380    -42.40440      2.95226     99.21744
   147.95780    -41.78380    146.72460    -42.46700      2.98457    126.94137
   147.52330    -42.00380    147.39610    -42.65250      2.91557     72.88611
   147.52330    -42.00380    146.66660    -42.30800      3.05229     78.30131
   147.52330    -42.00380    146.88560    -42.26840      3.03321     60.25435
   147.52330    -42.00380    147.31010    -42.54010      2.81069     62.16036
   147.52330    -42.00380    147.13420    -42.71840      2.80731     85.64983
   147.52330    -42.00380    146.94360    -42.59720      2.82741     81.40448
   147.52330    -42.00380    146.93260    -42.43450      2.97059     68.26231
   147.52330    -42.00380    147.07670    -42.56760      2.84047     72.66293
   147.52330    -42.00380    146.72460    -42.46700      2.97033     83.52499
   147.31110    -42.17890    146.76120    -42.65120      2.90046     69.25244
